delivered_msgs,dropped_msgs,node_pub,node_sub,period_max_nsecs,period_max_secs,period_mean_nsecs,period_mean_secs,period_stddev_nsecs,period_stddev_secs,stamp_age_max_nsecs,stamp_age_max_secs,stamp_age_mean_nsecs,stamp_age_mean_secs,stamp_age_stddev_nsecs,stamp_age_stddev_secs,topic,traffic,window_start_nsecs,window_start_secs,window_stop_nsecs,window_stop_secs
723,0,"/play_1540958993663713862","/husky1/octomap_server",10979997,0,2777106,0,4359369,0,0,0,0,0,0,0,"/tf",120378,982920060,1540959003,990595925,1540959005
796,0,"/play_1540958993663713862","/husky1/octomap_server",10490164,0,5041780,0,4910984,0,0,0,0,0,0,0,"/tf",81186,990595925,1540959005,999226737,1540959009
1588,0,"/play_1540958993663713862","/husky1/octomap_server",10474068,0,5040830,0,4825019,0,0,0,0,0,0,0,"/tf",161982,999226737,1540959009,999492042,1540959017
3,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",136319783,15,648567914,7,487751869,7,431399684,7047699,378845927,7047698,457467025,1,"/vision_tracking/thermal_image/compressed",44483,225958790,1540959008,523069690,1540959023
3,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",136007328,15,648356699,7,487650629,7,0,0,0,0,0,0,"/vision_tracking/thermal_image",990267,230497970,1540959008,527200297,1540959023
3,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",138297657,15,649842995,7,488454662,7,0,0,0,0,0,0,"/vision_tracking/thermal_image",990267,230048292,1540959008,529683609,1540959023
3,0,"/play_1540958993663713862","/record_1540959002689217623",87031806,15,608422754,7,478609052,7,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",429,468284716,1540959008,685122022,1540959023
3,0,"/play_1540958993663713862","/record_1540959002689217623",86876272,15,608548321,7,478327951,7,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",560836,468241424,1540959008,685317708,1540959023
3,0,"/play_1540958993663713862","/husky1/octomap_server",88534254,15,609461717,7,479072538,7,643051953,7047699,584711977,7047698,487064353,1,"/rgbdt_fusion/velodyne_points_no_human_thermal",560836,468035583,1540959008,686936207,1540959023
3,0,"/husky1/octomap_server","/record_1540959002689217623",122628896,15,608107942,7,514520954,7,0,0,0,0,0,0,"/husky1/octomap_full",1953916,600332691,1540959008,816540279,1540959023
6,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",171312103,0,169166496,0,3697815,0,340975291,7047696,326226507,7047696,13901523,0,"/vision_tracking/thermal_image/compressed",107533,523069690,1540959023,550451283,1540959024
6,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",171827555,0,168915250,0,3450946,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,529683609,1540959023,552463179,1540959024
6,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",171946028,0,168933934,0,4053292,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,527200297,1540959023,552952601,1540959024
7,0,"/play_1540958993663713862","/record_1540959002689217623",192074232,0,164620961,0,20113148,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",969,685122022,1540959023,802884780,1540959024
7,0,"/play_1540958993663713862","/record_1540959002689217623",192083078,0,164688593,0,20073569,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1315796,685317708,1540959023,803394199,1540959024
7,0,"/play_1540958993663713862","/husky1/octomap_server",190929727,0,165324158,0,20054592,0,474500891,7047696,437682074,7047696,25725267,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1315796,686936207,1540959023,807450900,1540959024
7,0,"/husky1/octomap_server","/record_1540959002689217623",221076450,0,163696969,0,44084711,0,0,0,0,0,0,0,"/husky1/octomap_full",5579924,816540279,1540959023,902386098,1540959024
6,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",181060337,0,169236406,0,7380788,0,336196575,7047696,320787203,7047696,12536476,0,"/vision_tracking/thermal_image/compressed",107720,550451283,1540959024,557773045,1540959025
6,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",181161902,0,169262753,0,7518848,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,552463179,1540959024,559035401,1540959025
6,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",181378164,0,169270869,0,7751570,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,552952601,1540959024,559141580,1540959025
6,0,"/play_1540958993663713862","/record_1540959002689217623",181524278,0,171295568,0,12808481,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",842,802884780,1540959024,850040550,1540959025
6,0,"/play_1540958993663713862","/record_1540959002689217623",181736065,0,171363022,0,12808364,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1125000,803394199,1540959024,850328750,1540959025
6,0,"/play_1540958993663713862","/husky1/octomap_server",187704362,0,171323269,0,15851827,0,479636168,7047696,453944486,7047696,16965980,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1125000,807450900,1540959024,850868483,1540959025
6,0,"/husky1/octomap_server","/record_1540959002689217623",194002052,0,171657631,0,22680420,0,0,0,0,0,0,0,"/husky1/octomap_full",4766207,902386098,1540959024,944018960,1540959025
6,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",171541556,0,171187523,0,269009,0,332496575,7047696,320894049,7047696,8879537,0,"/vision_tracking/thermal_image/compressed",107922,557773045,1540959025,584912265,1540959026
6,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",174524763,0,170972094,0,2444412,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,559141580,1540959025,586233445,1540959026
6,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",174538938,0,170876159,0,2426212,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,559035401,1540959025,586564848,1540959026
6,0,"/play_1540958993663713862","/record_1540959002689217623",190274087,0,172786063,0,17093991,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",858,850040550,1540959025,906895273,1540959026
6,0,"/play_1540958993663713862","/record_1540959002689217623",190286239,0,172854306,0,17055106,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1126232,850328750,1540959025,907061633,1540959026
6,0,"/play_1540958993663713862","/husky1/octomap_server",189181625,0,171757583,0,16384257,0,502880593,7047696,467914766,7047696,20612897,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1126232,850868483,1540959025,908174593,1540959026
6,0,"/husky1/octomap_server","/record_1540959002689217623",192062492,0,171411898,0,20727973,0,0,0,0,0,0,0,"/husky1/octomap_full",4748297,944018960,1540959025,3734985,1540959027
6,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",171740404,0,167265242,0,4917934,0,350481685,7047696,325561070,7047696,15562521,0,"/vision_tracking/thermal_image/compressed",101761,584912265,1540959026,592102556,1540959027
6,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",171968661,0,167060670,0,4688430,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,586564848,1540959026,593486360,1540959027
6,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",171889468,0,167078563,0,4638442,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,586233445,1540959026,593549013,1540959027
7,0,"/play_1540958993663713862","/record_1540959002689217623",202818328,0,171228768,0,30175088,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",905,906895273,1540959026,45355544,1540959028
7,0,"/play_1540958993663713862","/record_1540959002689217623",202875124,0,171244807,0,30186725,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1313412,907061633,1540959026,45619442,1540959028
7,0,"/play_1540958993663713862","/husky1/octomap_server",204351650,0,171476183,0,30171740,0,458684961,7047696,433803697,7047696,15297785,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1313412,908174593,1540959026,47311961,1540959028
7,0,"/husky1/octomap_server","/record_1540959002689217623",232562390,0,177948239,0,43025393,0,0,0,0,0,0,0,"/husky1/octomap_full",5511619,3734985,1540959027,150673807,1540959028
6,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",180937334,0,171133705,0,6358201,0,344055712,7047696,329811358,7047696,11142167,0,"/vision_tracking/thermal_image/compressed",104234,592102556,1540959027,608664710,1540959028
6,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",181130824,0,171123054,0,6342457,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,593486360,1540959027,610393000,1540959028
6,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",181151332,0,171127448,0,6330316,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,593549013,1540959027,610496456,1540959028
6,0,"/play_1540958993663713862","/record_1540959002689217623",191369122,0,166925749,0,24476359,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",858,45355544,1540959028,51640198,1540959029
6,0,"/play_1540958993663713862","/record_1540959002689217623",191400766,0,166953369,0,24474308,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1130248,45619442,1540959028,51891077,1540959029
6,0,"/play_1540958993663713862","/husky1/octomap_server",189950213,0,165517712,0,21841567,0,479576172,7047696,445899552,7047696,23041873,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1130248,47311961,1540959028,53567159,1540959029
6,0,"/husky1/octomap_server","/record_1540959002689217623",195957813,0,167023184,0,31574178,0,0,0,0,0,0,0,"/husky1/octomap_full",4884722,150673807,1540959028,155107303,1540959029
6,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",171351301,0,166988656,0,4983616,0,324402425,7047696,316692800,7047696,6273940,0,"/vision_tracking/thermal_image/compressed",104955,608664710,1540959028,614661998,1540959029
6,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",171202765,0,166536466,0,4492751,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,610496456,1540959028,615960012,1540959029
6,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",171539334,0,166541046,0,4495830,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,610393000,1540959028,616418379,1540959029
6,0,"/play_1540958993663713862","/record_1540959002689217623",205308515,0,173791088,0,20754066,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1127624,51891077,1540959029,81394398,1540959030
6,0,"/play_1540958993663713862","/record_1540959002689217623",205675406,0,173841547,0,20817583,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",858,51640198,1540959029,81539973,1540959030
6,0,"/play_1540958993663713862","/husky1/octomap_server",215413089,0,175980786,0,24057930,0,454553943,7047696,418678658,7047696,19182280,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1127624,53567159,1540959029,93195943,1540959030
6,0,"/husky1/octomap_server","/record_1540959002689217623",217527807,0,176929670,0,34927930,0,0,0,0,0,0,0,"/husky1/octomap_full",4810267,155107303,1540959029,192675553,1540959030
6,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",184333429,0,175989063,0,5587016,0,342008883,7047696,322508883,7047696,10930253,0,"/vision_tracking/thermal_image/compressed",107064,614661998,1540959029,655126018,1540959030
6,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",185394558,0,175892108,0,6155411,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,615960012,1540959029,656256428,1540959030
6,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",184358664,0,176025871,0,5540459,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,616418379,1540959029,656601817,1540959030
6,0,"/play_1540958993663713862","/record_1540959002689217623",191604849,0,177627185,0,10197522,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",858,81539973,1540959030,119721312,1540959031
6,0,"/play_1540958993663713862","/record_1540959002689217623",191625085,0,177614028,0,10180559,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1124216,81394398,1540959030,119961878,1540959031
6,0,"/play_1540958993663713862","/husky1/octomap_server",195279593,0,177089193,0,13029707,0,451344952,7047696,437827559,7047696,14693662,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1124216,93195943,1540959030,122324523,1540959031
6,0,"/husky1/octomap_server","/record_1540959002689217623",184686436,0,171718002,0,11818007,0,0,0,0,0,0,0,"/husky1/octomap_full",4794877,192675553,1540959030,195455170,1540959031
6,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",181682939,0,171239433,0,6570522,0,366797666,7047696,335599286,7047696,19251814,0,"/vision_tracking/thermal_image/compressed",101583,655126018,1540959030,693223249,1540959031
6,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",181710591,0,171049257,0,6573121,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,656601817,1540959030,694457040,1540959031
6,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",181270487,0,171273235,0,6393134,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",1980534,656256428,1540959030,694559136,1540959031
7,0,"/play_1540958993663713862","/record_1540959002689217623",179988793,0,161100916,0,12427816,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",905,119721312,1540959031,257811945,1540959032
7,0,"/play_1540958993663713862","/record_1540959002689217623",179826742,0,161043671,0,12451464,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1310244,119961878,1540959031,258014978,1540959032
7,0,"/play_1540958993663713862","/husky1/octomap_server",173544620,0,162142317,0,10879751,0,468770878,7047696,422295159,7047696,24205111,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1310244,122324523,1540959031,270633669,1540959032
7,0,"/husky1/octomap_server","/record_1540959002689217623",197594994,0,163499928,0,23960537,0,0,0,0,0,0,0,"/husky1/octomap_full",5600359,195455170,1540959031,375106015,1540959032
7,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",171009847,0,162665746,0,3740418,0,343086495,7047696,326789484,7047696,13508136,0,"/vision_tracking/thermal_image/compressed",115591,693223249,1540959031,830512664,1540959032
7,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",171652628,0,162189596,0,4396791,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,694457040,1540959031,831692540,1540959032
7,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",171680994,0,162220026,0,4373096,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,694559136,1540959031,831789261,1540959032
7,0,"/play_1540958993663713862","/record_1540959002689217623",183076173,0,168118609,0,14145573,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",889,257811945,1540959032,426940061,1540959033
7,0,"/play_1540958993663713862","/record_1540959002689217623",183158750,0,168138011,0,14247508,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1301700,258014978,1540959032,427157737,1540959033
7,0,"/play_1540958993663713862","/husky1/octomap_server",184012869,0,169031388,0,15853890,0,435740480,7047696,398629772,7047696,38397794,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1301700,270633669,1540959032,433642163,1540959033
7,0,"/husky1/octomap_server","/record_1540959002689217623",212826875,0,174485041,0,34453327,0,0,0,0,0,0,0,"/husky1/octomap_full",5662774,375106015,1540959032,541880566,1540959033
7,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",166609918,0,162349038,0,2127350,0,332447070,7047696,302639331,7047696,45640531,0,"/vision_tracking/thermal_image/compressed",111956,830512664,1540959032,965180261,1540959033
7,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",166588337,0,162329702,0,2772245,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,831692540,1540959032,966339954,1540959033
7,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",166377921,0,162300697,0,2375082,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,831789261,1540959032,966475288,1540959033
6278,0,"/play_1540958993663713862","/husky1/octomap_server",41149437,0,2548905,0,3908833,0,0,0,0,0,0,0,"/tf",1090710,999492042,1540959017,999782813,1540959033
2,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",288859214,2,288859214,2,0,0,154384094,7047696,307124815,7047695,847259280,0,"/vision_tracking/thermal_image/compressed",33574,965180261,1540959033,415143939,1540959036
2,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",293019005,2,293019005,2,0,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",660178,966339954,1540959033,420393834,1540959036
2,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",293091371,2,293091371,2,0,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",660178,966475288,1540959033,420538503,1540959036
6,0,"/play_1540958993663713862","/record_1540959002689217623",980918037,3,895865854,0,542692168,1,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",778,426940061,1540959033,187876471,1540959038
6,0,"/play_1540958993663713862","/record_1540959002689217623",980932878,3,895853963,0,542707011,1,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1112440,427157737,1540959033,188084503,1540959038
6,0,"/play_1540958993663713862","/husky1/octomap_server",982546233,3,895639933,0,543621527,1,539325504,7047696,392454588,7047696,118240391,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1112440,433642163,1540959033,189638169,1540959038
6,0,"/husky1/octomap_server","/record_1540959002689217623",994735158,3,897386556,0,549075444,1,0,0,0,0,0,0,"/husky1/octomap_full",4808452,541880566,1540959033,300626139,1540959038
1,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",0,0,0,0,0,0,326640329,7047696,326640329,7047696,0,0,"/vision_tracking/thermal_image/compressed",16550,415143939,1540959036,715313795,1540959038
1,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",0,0,0,0,0,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",330089,420538503,1540959036,718649045,1540959038
1,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",0,0,0,0,0,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",330089,420393834,1540959036,718767144,1540959038
4,0,"/play_1540958993663713862","/record_1540959002689217623",200503325,0,160779917,0,28088932,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",540,187876471,1540959038,279018227,1540959039
4,0,"/play_1540958993663713862","/record_1540959002689217623",200521036,0,160740497,0,28129500,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",740672,188084503,1540959038,279123907,1540959039
4,0,"/play_1540958993663713862","/husky1/octomap_server",197130748,0,160552268,0,25923546,0,443723961,7047696,417194650,7047696,16066366,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",740672,189638169,1540959038,283526017,1540959039
4,0,"/husky1/octomap_server","/record_1540959002689217623",195643661,0,149541679,0,33059646,0,0,0,0,0,0,0,"/husky1/octomap_full",3258858,300626139,1540959038,359247159,1540959039
7,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",170957755,0,164317182,0,4691976,0,347549800,7047696,326847875,7047696,12208123,0,"/vision_tracking/thermal_image/compressed",124687,715313795,1540959038,872298852,1540959039
7,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",171443379,0,164406649,0,4227573,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,718767144,1540959038,873975853,1540959039
7,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",171572849,0,164324601,0,4417373,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,718649045,1540959038,874052182,1540959039
6,0,"/play_1540958993663713862","/record_1540959002689217623",181211223,0,167038271,0,10105069,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",858,279018227,1540959039,285504941,1540959040
6,0,"/play_1540958993663713862","/record_1540959002689217623",181151064,0,167002701,0,10106350,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1109384,279123907,1540959039,285611891,1540959040
6,0,"/play_1540958993663713862","/husky1/octomap_server",181652396,0,167061432,0,10303866,0,428892580,7047696,412247656,7047696,12415750,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1109384,283526017,1540959039,286129740,1540959040
6,0,"/husky1/octomap_server","/record_1540959002689217623",176395507,0,161519204,0,17754558,0,0,0,0,0,0,0,"/husky1/octomap_full",4735357,359247159,1540959039,365031767,1540959040
7,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",172760369,0,165407904,0,5238120,0,378534749,7047696,327663050,7047696,31107420,0,"/vision_tracking/thermal_image/compressed",127036,872298852,1540959039,25810938,1540959041
7,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",172969401,0,165438451,0,5315876,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,874052182,1540959039,27222140,1540959041
7,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",173468762,0,165513244,0,5500541,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,873975853,1540959039,27722997,1540959041
6,0,"/play_1540958993663713862","/record_1540959002689217623",190606734,0,163878893,0,16224880,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",858,285504941,1540959040,287539357,1540959041
6,0,"/play_1540958993663713862","/record_1540959002689217623",190923517,0,163847944,0,16374236,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1110360,285611891,1540959040,287617879,1540959041
6,0,"/play_1540958993663713862","/husky1/octomap_server",191555224,0,164092390,0,16537821,0,483323982,7047696,426429940,7047696,39940065,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1110360,286129740,1540959040,291201457,1540959041
6,0,"/husky1/octomap_server","/record_1540959002689217623",195503275,0,160713362,0,27481969,0,0,0,0,0,0,0,"/husky1/octomap_full",4712177,365031767,1540959040,373398334,1540959041
7,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",172764116,0,165369305,0,4699847,0,331835937,7047696,313042787,7047696,11656014,0,"/vision_tracking/thermal_image/compressed",130445,25810938,1540959041,178942505,1540959042
7,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",172677480,0,165346773,0,4707703,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,27722997,1540959041,180827815,1540959042
7,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",172587718,0,165429996,0,4638776,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,27222140,1540959041,180895039,1540959042
7,0,"/play_1540958993663713862","/record_1540959002689217623",201677961,0,168389946,0,19417772,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",1001,287539357,1540959041,461572697,1540959042
7,0,"/play_1540958993663713862","/record_1540959002689217623",201731340,0,168371770,0,19465229,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1295972,287617879,1540959041,461745456,1540959042
7,0,"/play_1540958993663713862","/husky1/octomap_server",202663028,0,166954361,0,20024608,0,438884676,7047696,413343268,7047696,17235354,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1295972,291201457,1540959041,464359163,1540959042
7,0,"/husky1/octomap_server","/record_1540959002689217623",222153035,0,168499696,0,31194389,0,0,0,0,0,0,0,"/husky1/octomap_full",5487899,373398334,1540959041,570180564,1540959042
7,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",171128214,0,164754582,0,4493687,0,334741196,7047696,319825465,7047696,11280650,0,"/vision_tracking/thermal_image/compressed",129933,178942505,1540959042,338449100,1540959043
7,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",171027230,0,164745862,0,4287266,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,180827815,1540959042,339828444,1540959043
7,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",171628642,0,164822282,0,4678021,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,180895039,1540959042,340202528,1540959043
7,0,"/play_1540958993663713862","/record_1540959002689217623",183469036,0,163171960,0,22429006,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",1001,461572697,1540959042,592436864,1540959043
7,0,"/play_1540958993663713862","/record_1540959002689217623",183510113,0,163217233,0,22425752,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1297380,461745456,1540959042,592684416,1540959043
7,0,"/play_1540958993663713862","/husky1/octomap_server",187311218,0,164009605,0,22852938,0,437843238,7047696,419429077,7047696,14972873,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1297380,464359163,1540959042,600674456,1540959043
7,0,"/husky1/octomap_server","/record_1540959002689217623",209260325,0,166404418,0,35021737,0,0,0,0,0,0,0,"/husky1/octomap_full",5485249,570180564,1540959042,695652614,1540959043
7,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",172506039,0,165120726,0,4906163,0,356462321,7047696,325883891,7047696,22205093,0,"/vision_tracking/thermal_image/compressed",126017,338449100,1540959043,490110317,1540959044
7,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",172845717,0,165123530,0,4794916,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,339828444,1540959043,491374316,1540959044
7,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",172443722,0,165167234,0,4651353,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,340202528,1540959043,491723298,1540959044
6,0,"/husky1/octomap_server","/record_1540959002689217623",210078211,0,176184056,0,20755141,0,0,0,0,0,0,0,"/husky1/octomap_full",4706397,695652614,1540959043,701394790,1540959044
7,0,"/play_1540958993663713862","/record_1540959002689217623",182215363,0,168211282,0,9734971,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",1001,592436864,1540959043,751676317,1540959044
7,0,"/play_1540958993663713862","/record_1540959002689217623",182215812,0,168208414,0,9745982,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1296020,592684416,1540959043,751783077,1540959044
7,0,"/play_1540958993663713862","/husky1/octomap_server",184343550,0,168122832,0,8216874,0,449324430,7047696,424995786,7047696,16135020,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1296020,600674456,1540959043,752920040,1540959044
7,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",172864229,0,165057551,0,4944394,0,333541612,7047696,317232754,7047696,9646699,0,"/vision_tracking/thermal_image/compressed",125416,490110317,1540959044,641449682,1540959045
7,0,"/image_republisher_1540958741767151170","/record_1540959002689217623",173046285,0,165047574,0,4992408,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,491723298,1540959044,642632990,1540959045
7,0,"/image_republisher_1540957507981966010","/record_1540959002689217623",172817137,0,165058970,0,4895647,0,0,0,0,0,0,0,"/vision_tracking/thermal_image",2310623,491374316,1540959044,642739024,1540959045
7,0,"/husky1/octomap_server","/record_1540959002689217623",183407960,0,165495538,0,18425298,0,0,0,0,0,0,0,"/husky1/octomap_full",5485469,701394790,1540959044,830611162,1540959045
7,0,"/play_1540958993663713862","/record_1540959002689217623",189854923,0,166705271,0,15359984,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1301892,751783077,1540959044,913531531,1540959045
7,0,"/play_1540958993663713862","/record_1540959002689217623",190164823,0,166759912,0,15471999,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_thermal",1001,751676317,1540959044,913666877,1540959045
7,0,"/play_1540958993663713862","/husky1/octomap_server",184299307,0,166460556,0,14884278,0,428199352,7047696,418264273,7047696,12467708,0,"/rgbdt_fusion/velodyne_points_no_human_thermal",1301892,752920040,1540959044,915579686,1540959045
6,0,"/play_1540958993663713862","/image_republisher_1540958741767151170",284646993,2,589165705,0,847758068,0,324115943,7047696,891921768,7047695,862002650,0,"/vision_tracking/thermal_image/compressed",108793,641449682,1540959045,758536385,1540959048
