delivered_msgs,dropped_msgs,node_pub,node_sub,period_max_nsecs,period_max_secs,period_mean_nsecs,period_mean_secs,period_stddev_nsecs,period_stddev_secs,stamp_age_max_nsecs,stamp_age_max_secs,stamp_age_mean_nsecs,stamp_age_mean_secs,stamp_age_stddev_nsecs,stamp_age_stddev_secs,topic,traffic,window_start_nsecs,window_start_secs,window_stop_nsecs,window_stop_secs
8,0,"/play_1540909411885866854","/record_1540909518224808168",179459351,0,153805814,0,16286541,0,0,0,0,0,0,0,"/husky2/octomap_full",5215006,598675810,1540909518,675306909,1540909519
8,0,"/play_1540909411885866854","/record_1540909518224808168",172057663,0,162116221,0,5098627,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",6064456,586263019,1540909518,721058126,1540909519
8,0,"/play_1540909411885866854","/record_1540909518224808168",166730012,0,162954048,0,4511809,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",760,619086510,1540909518,759744736,1540909519
8,0,"/play_1540909411885866854","/record_1540909518224808168",166728394,0,162959874,0,4508309,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1513840,619198176,1540909518,759910149,1540909519
8,0,"/play_1540909411885866854","/record_1540909518224808168",170980201,0,164314517,0,4578614,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",6064456,527925553,1540909519,678116189,1540909520
7,0,"/play_1540909411885866854","/record_1540909518224808168",176991653,0,157385373,0,11821808,0,0,0,0,0,0,0,"/husky2/octomap_full",4930044,675306909,1540909519,814045765,1540909520
7,0,"/play_1540909411885866854","/record_1540909518224808168",164010443,0,161922162,0,1327529,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,721058126,1540909519,853956756,1540909520
8,0,"/play_1540909411885866854","/record_1540909518224808168",175573846,0,164131151,0,5587639,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",760,725875940,1540909519,874782102,1540909520
8,0,"/play_1540909411885866854","/record_1540909518224808168",175565687,0,164150117,0,5570316,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1440016,725955426,1540909519,874986945,1540909520
7,0,"/play_1540909411885866854","/record_1540909518224808168",173569962,0,160460505,0,7428795,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,759744736,1540909519,882394138,1540909520
7,0,"/play_1540909411885866854","/record_1540909518224808168",171227584,0,160753653,0,6530275,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1325652,759910149,1540909519,882498334,1540909520
7,0,"/play_1540909411885866854","/record_1540909518224808168",179095783,0,162615257,0,8083965,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,678116189,1540909520,820355823,1540909521
3,0,"/play_1540909411885866854","/record_1540909518224808168",756027602,0,711338148,0,44689450,0,0,0,0,0,0,0,"/husky1/octomap_full",11252611,414693791,1540909520,837358943,1540909521
6,0,"/play_1540909411885866854","/record_1540909518224808168",212739842,0,173658969,0,21870244,0,0,0,0,0,0,0,"/husky2/octomap_full",4449112,814045765,1540909520,848578217,1540909521
7,0,"/play_1540909411885866854","/record_1540909518224808168",179535900,0,163370194,0,7945659,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,853956756,1540909520,994463295,1540909521
7,0,"/play_1540909411885866854","/record_1540909518224808168",175372925,0,161198266,0,8324522,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,874782102,1540909520,15750181,1540909522
7,0,"/play_1540909411885866854","/record_1540909518224808168",175410286,0,161202894,0,8345597,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1256788,874986945,1540909520,15859323,1540909522
7,0,"/play_1540909411885866854","/record_1540909518224808168",175418437,0,164102407,0,6023025,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,882394138,1540909520,33212469,1540909522
7,0,"/play_1540909411885866854","/record_1540909518224808168",175551610,0,164151679,0,6072849,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1330052,882498334,1540909520,33657531,1540909522
7,0,"/play_1540909411885866854","/record_1540909518224808168",166820290,0,162037248,0,4485402,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,820355823,1540909521,949074062,1540909522
6,0,"/play_1540909411885866854","/record_1540909518224808168",333859145,0,169590710,0,95656782,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",570,33212469,1540909522,41976575,1540909523
6,0,"/play_1540909411885866854","/record_1540909518224808168",333726522,0,169614273,0,95531425,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1142520,33657531,1540909522,42413656,1540909523
7,0,"/play_1540909411885866854","/record_1540909518224808168",172147900,0,162224633,0,8036945,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,15750181,1540909522,148609412,1540909523
7,0,"/play_1540909411885866854","/record_1540909518224808168",172261680,0,162245455,0,8080697,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1259236,15859323,1540909522,148806327,1540909523
7,0,"/play_1540909411885866854","/record_1540909518224808168",181641181,0,165703225,0,7335768,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,994463295,1540909521,149198126,1540909523
7,0,"/play_1540909411885866854","/record_1540909518224808168",435272346,0,205036877,0,103822478,0,0,0,0,0,0,0,"/husky2/octomap_full",5343764,848578217,1540909521,201765207,1540909523
2,0,"/play_1540909411885866854","/record_1540909518224808168",831239003,0,831239003,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",10298519,837358943,1540909521,466741763,1540909523
7,0,"/play_1540909411885866854","/record_1540909518224808168",169066519,0,160897307,0,6590447,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,949074062,1540909522,77003250,1540909524
7,0,"/play_1540909411885866854","/record_1540909518224808168",171728415,0,162075692,0,7567066,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,41976575,1540909523,141781814,1540909524
7,0,"/play_1540909411885866854","/record_1540909518224808168",171881121,0,162079772,0,7623275,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1330004,42413656,1540909523,141892955,1540909524
8,0,"/play_1540909411885866854","/record_1540909518224808168",185382907,0,133578995,0,27252420,0,0,0,0,0,0,0,"/husky2/octomap_full",5987966,201765207,1540909523,246418607,1540909524
7,0,"/play_1540909411885866854","/record_1540909518224808168",175345863,0,160655536,0,8683749,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,148609412,1540909523,278833140,1540909524
7,0,"/play_1540909411885866854","/record_1540909518224808168",175385938,0,160658569,0,8699827,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1257284,148806327,1540909523,278928979,1540909524
7,0,"/play_1540909411885866854","/record_1540909518224808168",174056345,0,163621941,0,7006152,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,149198126,1540909523,279390186,1540909524
2,0,"/play_1540909411885866854","/record_1540909518224808168",816535421,0,816535421,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",12215899,466741763,1540909523,14124792,1540909525
7,0,"/play_1540909411885866854","/record_1540909518224808168",164815013,0,160590488,0,2949463,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,77003250,1540909524,205109177,1540909525
6,0,"/play_1540909411885866854","/record_1540909518224808168",190586566,0,159967497,0,25820356,0,0,0,0,0,0,0,"/husky2/octomap_full",4402342,246418607,1540909524,266747079,1540909525
7,0,"/play_1540909411885866854","/record_1540909518224808168",177618659,0,162170995,0,9495402,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,141781814,1540909524,281406425,1540909525
7,0,"/play_1540909411885866854","/record_1540909518224808168",177619337,0,162171807,0,9492751,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1327876,141892955,1540909524,281499082,1540909525
7,0,"/play_1540909411885866854","/record_1540909518224808168",163582352,0,161152625,0,1719932,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,278833140,1540909524,407580440,1540909525
7,0,"/play_1540909411885866854","/record_1540909518224808168",163625158,0,161157630,0,1741503,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1250308,278928979,1540909524,407692085,1540909525
7,0,"/play_1540909411885866854","/record_1540909518224808168",170443759,0,161154297,0,4621525,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,279390186,1540909524,408070072,1540909525
7,0,"/play_1540909411885866854","/record_1540909518224808168",174275324,0,164554284,0,6172438,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,205109177,1540909525,358037972,1540909526
7,0,"/play_1540909411885866854","/record_1540909518224808168",178612692,0,164279451,0,10933206,0,0,0,0,0,0,0,"/husky2/octomap_full",5128649,266747079,1540909525,373081452,1540909526
7,0,"/play_1540909411885866854","/record_1540909518224808168",174898707,0,160875699,0,8047867,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,281406425,1540909525,412584317,1540909526
7,0,"/play_1540909411885866854","/record_1540909518224808168",174899739,0,160878505,0,8043206,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1326612,281499082,1540909525,412675557,1540909526
7,0,"/play_1540909411885866854","/record_1540909518224808168",168651438,0,163051268,0,3848701,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,407580440,1540909525,543439015,1540909526
7,0,"/play_1540909411885866854","/record_1540909518224808168",168576656,0,163056219,0,4899846,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1246804,407692085,1540909525,543574229,1540909526
7,0,"/play_1540909411885866854","/record_1540909518224808168",168704387,0,162654198,0,3048797,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,408070072,1540909525,556210475,1540909526
2,0,"/play_1540909411885866854","/record_1540909518224808168",777262602,0,777262602,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",13862474,14124792,1540909525,580401273,1540909526
7,0,"/play_1540909411885866854","/record_1540909518224808168",171111414,0,160554143,0,6208045,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,358037972,1540909526,469994613,1540909527
7,0,"/play_1540909411885866854","/record_1540909518224808168",195063225,0,170585389,0,12491050,0,0,0,0,0,0,0,"/husky2/octomap_full",5109464,373081452,1540909526,545368381,1540909527
7,0,"/play_1540909411885866854","/record_1540909518224808168",181715131,0,161399468,0,10041040,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,412584317,1540909526,556430143,1540909527
7,0,"/play_1540909411885866854","/record_1540909518224808168",181676877,0,161502805,0,10003715,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1318532,412675557,1540909526,557146004,1540909527
7,0,"/play_1540909411885866854","/record_1540909518224808168",167088750,0,161834042,0,3181142,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,543439015,1540909526,675233476,1540909527
7,0,"/play_1540909411885866854","/record_1540909518224808168",167110089,0,161832720,0,3177262,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1247988,543574229,1540909526,675345423,1540909527
7,0,"/play_1540909411885866854","/record_1540909518224808168",173243024,0,163212252,0,7303298,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,556210475,1540909526,688764542,1540909527
2,0,"/play_1540909411885866854","/record_1540909518224808168",839331774,0,839331774,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",15066539,580401273,1540909526,156419874,1540909528
7,0,"/play_1540909411885866854","/record_1540909518224808168",174524571,0,162722427,0,9542387,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,469994613,1540909527,609482753,1540909528
7,0,"/play_1540909411885866854","/record_1540909518224808168",179797546,0,160844088,0,13204929,0,0,0,0,0,0,0,"/husky2/octomap_full",5182064,545368381,1540909527,640278804,1540909528
7,0,"/play_1540909411885866854","/record_1540909518224808168",165620893,0,161626068,0,2862545,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,556430143,1540909527,689376057,1540909528
7,0,"/play_1540909411885866854","/record_1540909518224808168",165602022,0,161639314,0,2826983,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1308404,557146004,1540909527,689525273,1540909528
7,0,"/play_1540909411885866854","/record_1540909518224808168",166880050,0,162636512,0,3819511,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,675233476,1540909527,804477951,1540909528
7,0,"/play_1540909411885866854","/record_1540909518224808168",166865565,0,162636337,0,3792119,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1250036,675345423,1540909527,804569581,1540909528
7,0,"/play_1540909411885866854","/record_1540909518224808168",167886025,0,160015831,0,4683766,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,688764542,1540909527,813113217,1540909528
2,0,"/play_1540909411885866854","/record_1540909518224808168",754684279,0,754684279,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",15794279,156419874,1540909528,673767695,1540909529
7,0,"/play_1540909411885866854","/record_1540909518224808168",164319993,0,161276672,0,2061471,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,609482753,1540909528,735512063,1540909529
7,0,"/play_1540909411885866854","/record_1540909518224808168",187640337,0,163105561,0,13283235,0,0,0,0,0,0,0,"/husky2/octomap_full",5244709,640278804,1540909528,773002353,1540909529
7,0,"/play_1540909411885866854","/record_1540909518224808168",170187165,0,162691834,0,5229467,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,689376057,1540909528,827784478,1540909529
7,0,"/play_1540909411885866854","/record_1540909518224808168",170192881,0,162694087,0,5253395,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1298596,689525273,1540909528,827894130,1540909529
7,0,"/play_1540909411885866854","/record_1540909518224808168",177457730,0,162220509,0,10103011,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,804477951,1540909528,934934753,1540909529
7,0,"/play_1540909411885866854","/record_1540909518224808168",177432038,0,163257234,0,9557632,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1252964,804569581,1540909528,935031134,1540909529
7,0,"/play_1540909411885866854","/record_1540909518224808168",172181203,0,164475699,0,4829492,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,813113217,1540909528,959593911,1540909529
7,0,"/play_1540909411885866854","/record_1540909518224808168",175032688,0,162849179,0,6331074,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,735512063,1540909529,876635482,1540909530
7,0,"/play_1540909411885866854","/record_1540909518224808168",191516569,0,167154581,0,23032375,0,0,0,0,0,0,0,"/husky2/octomap_full",5296854,773002353,1540909529,930200661,1540909530
7,0,"/play_1540909411885866854","/record_1540909518224808168",175210134,0,162185800,0,7527626,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,827784478,1540909529,978169997,1540909530
7,0,"/play_1540909411885866854","/record_1540909518224808168",175214056,0,162191677,0,7524183,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1287284,827894130,1540909529,978285862,1540909530
7,0,"/play_1540909411885866854","/record_1540909518224808168",181233077,0,160640246,0,11236406,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,934934753,1540909529,60181377,1540909531
7,0,"/play_1540909411885866854","/record_1540909518224808168",181240505,0,160646766,0,11235397,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1248868,935031134,1540909529,60297187,1540909531
7,0,"/play_1540909411885866854","/record_1540909518224808168",174675788,0,162974754,0,5692304,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,959593911,1540909529,100905357,1540909531
2,0,"/play_1540909411885866854","/record_1540909518224808168",754142304,0,754142304,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",16372904,673767695,1540909529,194254334,1540909531
6,0,"/play_1540909411885866854","/record_1540909518224808168",182611175,0,169754808,0,10910746,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",570,978169997,1540909530,978553364,1540909531
6,0,"/play_1540909411885866854","/record_1540909518224808168",182728484,0,169777395,0,10844583,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1110312,978285862,1540909530,978750360,1540909531
7,0,"/play_1540909411885866854","/record_1540909518224808168",163911656,0,160453945,0,2109423,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,876635482,1540909530,999723738,1540909531
7,0,"/play_1540909411885866854","/record_1540909518224808168",196659723,0,165589179,0,18405470,0,0,0,0,0,0,0,"/husky2/octomap_full",5371799,930200661,1540909530,78248003,1540909532
7,0,"/play_1540909411885866854","/record_1540909518224808168",177120784,0,163134830,0,9684368,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,60181377,1540909531,201156289,1540909532
7,0,"/play_1540909411885866854","/record_1540909518224808168",176835447,0,163150528,0,9513288,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1252564,60297187,1540909531,201319629,1540909532
7,0,"/play_1540909411885866854","/record_1540909518224808168",175165263,0,164660078,0,6804300,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,100905357,1540909531,249467338,1540909532
2,0,"/play_1540909411885866854","/record_1540909518224808168",781987964,0,781987964,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",16888974,194254334,1540909531,768778458,1540909532
7,0,"/play_1540909411885866854","/record_1540909518224808168",172885222,0,164610366,0,5626025,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,978553364,1540909531,108036261,1540909533
7,0,"/play_1540909411885866854","/record_1540909518224808168",172900786,0,164608317,0,5619534,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1288164,978750360,1540909531,108144134,1540909533
7,0,"/play_1540909411885866854","/record_1540909518224808168",172212014,0,159188583,0,8940907,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,999723738,1540909531,114064721,1540909533
7,0,"/play_1540909411885866854","/record_1540909518224808168",182410842,0,165707297,0,10195979,0,0,0,0,0,0,0,"/husky2/octomap_full",5432829,78248003,1540909532,214913956,1540909533
7,0,"/play_1540909411885866854","/record_1540909518224808168",171906119,0,157751881,0,9697430,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,201156289,1540909532,312467276,1540909533
7,0,"/play_1540909411885866854","/record_1540909518224808168",171722767,0,157757652,0,9634157,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1251924,201319629,1540909532,312578918,1540909533
7,0,"/play_1540909411885866854","/record_1540909518224808168",172637354,0,163091671,0,4609121,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,249467338,1540909532,397281380,1540909533
7,0,"/play_1540909411885866854","/record_1540909518224808168",174514716,0,160388721,0,7643079,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,114064721,1540909533,250858346,1540909534
7,0,"/play_1540909411885866854","/record_1540909518224808168",177972007,0,165271549,0,7562296,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,108036261,1540909533,269081520,1540909534
7,0,"/play_1540909411885866854","/record_1540909518224808168",177968505,0,165270016,0,7553321,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1283124,108144134,1540909533,269159194,1540909534
2,0,"/play_1540909411885866854","/record_1540909518224808168",778776347,0,778776347,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",17344114,768778458,1540909532,299604125,1540909534
7,0,"/play_1540909411885866854","/record_1540909518224808168",176716811,0,165644104,0,9729705,0,0,0,0,0,0,0,"/husky2/octomap_full",5490814,214913956,1540909533,365363975,1540909534
7,0,"/play_1540909411885866854","/record_1540909518224808168",167310526,0,159832180,0,8095605,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,312467276,1540909533,452468034,1540909534
7,0,"/play_1540909411885866854","/record_1540909518224808168",166912242,0,159833655,0,8082408,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1251268,312578918,1540909533,452553083,1540909534
7,0,"/play_1540909411885866854","/record_1540909518224808168",169794039,0,163653613,0,3994579,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,397281380,1540909533,550223416,1540909534
7,0,"/play_1540909411885866854","/record_1540909518224808168",203305548,0,162672884,0,21743891,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,250858346,1540909534,387834889,1540909535
7,0,"/play_1540909411885866854","/record_1540909518224808168",162725729,0,161297024,0,1141636,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,269081520,1540909534,393791866,1540909535
7,0,"/play_1540909411885866854","/record_1540909518224808168",162671998,0,161294402,0,1131370,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1271652,269159194,1540909534,393910859,1540909535
7,0,"/play_1540909411885866854","/record_1540909518224808168",183306417,0,162386838,0,13339271,0,0,0,0,0,0,0,"/husky2/octomap_full",5616724,365363975,1540909534,495417325,1540909535
7,0,"/play_1540909411885866854","/record_1540909518224808168",174522455,0,162887351,0,9078151,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,452468034,1540909534,589271507,1540909535
7,0,"/play_1540909411885866854","/record_1540909518224808168",170574016,0,162888939,0,3927594,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1249380,452553083,1540909534,589389386,1540909535
7,0,"/play_1540909411885866854","/record_1540909518224808168",171436459,0,162572883,0,4118575,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,550223416,1540909534,690002761,1540909535
2,0,"/play_1540909411885866854","/record_1540909518224808168",774186449,0,774186449,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",17743779,299604125,1540909534,875014743,1540909535
7,0,"/play_1540909411885866854","/record_1540909518224808168",171417058,0,164273681,0,7304975,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,387834889,1540909535,534706856,1540909536
7,0,"/play_1540909411885866854","/record_1540909518224808168",186310942,0,165023855,0,9614598,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,393791866,1540909535,557466607,1540909536
7,0,"/play_1540909411885866854","/record_1540909518224808168",186355047,0,165030709,0,9631121,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1267092,393910859,1540909535,557587766,1540909536
7,0,"/play_1540909411885866854","/record_1540909518224808168",188909521,0,165553004,0,12001805,0,0,0,0,0,0,0,"/husky2/octomap_full",5697754,495417325,1540909535,652312890,1540909536
7,0,"/play_1540909411885866854","/record_1540909518224808168",173885208,0,162478459,0,5870931,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,589271507,1540909535,724142734,1540909536
7,0,"/play_1540909411885866854","/record_1540909518224808168",173839673,0,162536374,0,5807294,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1250148,589389386,1540909535,724614344,1540909536
7,0,"/play_1540909411885866854","/record_1540909518224808168",174102697,0,159583169,0,9397854,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,690002761,1540909535,830572904,1540909536
2,0,"/play_1540909411885866854","/record_1540909518224808168",769339602,0,769339602,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",18134214,875014743,1540909535,411648378,1540909537
7,0,"/play_1540909411885866854","/record_1540909518224808168",170993926,0,162750758,0,4563240,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,534706856,1540909536,671896137,1540909537
7,0,"/play_1540909411885866854","/record_1540909518224808168",186017040,0,164790286,0,13213616,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,557466607,1540909536,694455367,1540909537
7,0,"/play_1540909411885866854","/record_1540909518224808168",186046142,0,164835966,0,13259650,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1264948,557587766,1540909536,694802661,1540909537
7,0,"/play_1540909411885866854","/record_1540909518224808168",185217404,0,165892827,0,9149225,0,0,0,0,0,0,0,"/husky2/octomap_full",5851299,652312890,1540909536,793177876,1540909537
7,0,"/play_1540909411885866854","/record_1540909518224808168",170730370,0,163312219,0,3804295,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1254564,724614344,1540909536,875105104,1540909537
7,0,"/play_1540909411885866854","/record_1540909518224808168",168240102,0,163463069,0,2935955,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,724142734,1540909536,875931056,1540909537
7,0,"/play_1540909411885866854","/record_1540909518224808168",170121263,0,162299528,0,4068783,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,830572904,1540909536,979287087,1540909537
7,0,"/play_1540909411885866854","/record_1540909518224808168",171883063,0,162747757,0,4262784,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,671896137,1540909537,809042970,1540909538
7,0,"/play_1540909411885866854","/record_1540909518224808168",176140880,0,162162321,0,9796887,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",665,694455367,1540909537,830969917,1540909538
7,0,"/play_1540909411885866854","/record_1540909518224808168",176102051,0,162172947,0,9778275,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",1269492,694802661,1540909537,831109633,1540909538
7,0,"/play_1540909411885866854","/record_1540909518224808168",175115886,0,163349739,0,8324351,0,0,0,0,0,0,0,"/husky2/octomap_full",6036629,793177876,1540909537,931845621,1540909538
7,0,"/play_1540909411885866854","/record_1540909518224808168",168457384,0,163712710,0,3243788,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,875931056,1540909537,15574427,1540909539
7,0,"/play_1540909411885866854","/record_1540909518224808168",168393221,0,163729997,0,3337439,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1248948,875105104,1540909537,15977756,1540909539
2,0,"/play_1540909411885866854","/record_1540909518224808168",825514498,0,825514498,0,0,0,0,0,0,0,0,0,"/husky1/octomap_full",18630704,411648378,1540909537,30647612,1540909539
7,0,"/play_1540909411885866854","/record_1540909518224808168",171471198,0,164916070,0,3812501,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",5306399,979287087,1540909537,129484550,1540909539
7,0,"/play_1540909411885866854","/record_1540909518224808168",171473822,0,162552104,0,4443047,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,809042970,1540909538,962358673,1540909539
7,0,"/play_1540909411885866854","/record_1540909518224808168",175705155,0,162681192,0,9319969,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1244852,15977756,1540909539,146740638,1540909540
7,0,"/play_1540909411885866854","/record_1540909518224808168",175742964,0,162869321,0,7938860,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,15574427,1540909539,150437528,1540909540
3,0,"/play_1540909411885866854","/record_1540909518224808168",16482872,1,586690379,0,429792492,0,0,0,0,0,0,0,"/vision_tracking/rgb_image1",2274171,129484550,1540909539,468356488,1540909540
5,0,"/play_1540909411885866854","/record_1540909518224808168",12582450,1,373838900,0,368863947,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2_husky2",491,830969917,1540909538,505219166,1540909540
5,0,"/play_1540909411885866854","/record_1540909518224808168",12619227,1,373851602,0,368877629,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human2",912540,831109633,1540909538,505336753,1540909540
5,0,"/play_1540909411885866854","/record_1540909518224808168",2806152,1,379507928,0,360033671,0,0,0,0,0,0,0,"/husky2/octomap_full",4432625,931845621,1540909538,621013669,1540909540
